0,0.285,0,0.00
1,0.282,0,0.00
2,0.297,0,0.00
3,0.293,0,0.00
4,0.293,1,0.00
5,0.299,1,0.00
6,0.308,0,0.00
7,0.315,0,0.00
8,0.295,0,0.00
9,0.293,0,0.00
10,0.313,0,0.00
11,0.331,0,0.00
12,0.314,0,0.00
13,0.316,0,0.00
14,0.331,0,0.00
15,0.317,0,0.00
16,0.315,0,0.00
17,0.329,0,0.00
18,0.317,0,0.00
19,0.341,0,0.00
20,0.329,0,0.00
21,0.336,0,0.00
22,0.322,0,0.00
23,0.336,0,0.00
24,0.336,0,0.00
25,0.351,0,0.00
26,0.313,0,0.00
27,0.332,0,0.00
28,0.339,0,0.00
29,0.320,0,0.00
30,0.339,0,0.00
31,0.324,0,0.00
32,0.333,0,0.00
33,0.327,0,0.00
34,0.331,0,0.00
35,0.324,0,0.00
36,0.323,0,0.00
37,0.306,0,0.00
38,0.329,0,0.00
39,0.318,0,0.00
40,0.315,0,0.00
41,0.313,0,0.00
42,0.317,0,0.00
43,0.332,0,0.00
44,0.339,0,0.00
45,0.319,0,0.00
46,0.331,0,0.00
47,0.319,0,0.00
48,0.312,0,0.00
49,0.322,0,0.00
50,0.327,0,0.00
51,0.319,0,0.00
52,0.334,0,0.00
53,0.322,0,0.00
54,0.336,0,0.00
55,0.334,0,0.00
56,0.320,0,0.00
57,0.334,0,0.00
58,0.344,0,0.00
59,0.313,0,0.00
60,0.320,0,0.00
61,0.324,0,0.00
62,0.324,0,0.00
63,0.332,0,0.00
64,0.332,0,0.00
65,0.342,0,0.00
66,0.359,0,0.00
67,0.345,0,0.00
68,0.337,0,0.00
69,0.341,0,0.00
70,0.332,0,0.00
71,0.346,0,0.00
72,0.329,0,0.00
73,0.322,0,0.00
74,0.339,0,0.00
75,0.334,0,0.00
76,0.315,0,0.00
77,0.324,0,0.00
78,0.325,0,0.00
79,0.320,0,0.00
80,0.323,0,0.00
81,0.317,0,0.00
82,0.314,0,0.00
83,0.318,0,0.00
84,0.311,0,0.00
85,0.314,0,0.00
86,0.315,0,0.00
87,0.316,0,0.00
88,0.339,0,0.00
89,0.311,0,0.00
90,0.334,0,0.00
91,0.334,0,0.00
92,0.329,0,0.00
93,0.264,0,0.00
94,0.254,0,0.00
95,0.261,0,0.00
96,0.269,0,0.00
97,0.268,1,0.00
98,0.281,1,0.00
99,0.272,1,0.00
100,0.251,1,0.00
101,0.268,1,0.00
102,0.265,1,0.00
103,0.272,1,0.00
104,0.301,0,0.00
105,0.336,0,0.00
106,0.319,0,0.00
107,0.326,0,0.00
108,0.338,0,0.00
109,0.296,0,0.00
110,0.322,0,0.00
111,0.323,0,0.00
112,0.355,0,0.00
113,0.336,0,0.00
114,0.317,0,0.00
115,0.327,0,0.00
116,0.336,0,0.00
117,0.326,0,0.00
118,0.321,0,0.00
119,0.313,0,0.00
120,0.344,0,0.00
121,0.336,0,0.00
122,0.326,0,0.00
123,0.344,0,0.00
124,0.333,0,0.00
125,0.334,0,0.00
126,0.333,0,0.00
127,0.355,0,0.00
128,0.342,0,0.00
129,0.335,0,0.00
130,0.331,0,0.00
131,0.336,0,0.00
132,0.300,0,0.00
133,0.362,0,0.00
134,0.358,0,0.00
135,0.329,0,0.00
136,0.336,0,0.00
137,0.336,0,0.00
138,0.337,0,0.00
139,0.336,0,0.00
140,0.309,0,0.00
141,0.333,0,0.00
142,0.327,0,0.00
143,0.331,0,0.00
144,0.343,0,0.00
145,0.323,0,0.00
146,0.314,0,0.00
147,0.331,0,0.00
148,0.344,0,0.00
149,0.343,0,0.00
150,0.351,0,0.00
151,0.343,0,0.00
152,0.356,0,0.00
153,0.348,0,0.00
154,0.341,0,0.00
155,0.270,0,0.00
156,0.231,0,0.00
157,0.266,0,0.00
158,0.240,0,0.00
159,0.272,1,0.00
160,0.262,1,0.00
161,0.240,1,0.00
162,0.225,1,0.00
163,0.268,1,0.00
164,0.290,1,0.00
165,0.312,0,0.00
166,0.314,0,0.00
167,0.311,0,0.00
168,0.333,0,0.00
169,0.320,0,0.00
170,0.317,0,0.00
171,0.323,0,0.00
172,0.336,0,0.00
173,0.325,0,0.00
174,0.316,0,0.00
175,0.325,0,0.00
176,0.310,0,0.00
177,0.306,0,0.00
178,0.265,0,0.00
179,0.234,0,0.00
180,0.303,0,0.00
181,0.254,0,0.00
182,0.266,0,0.00
183,0.225,0,0.00
184,0.242,0,0.00
185,0.252,1,0.00
186,0.258,1,0.00
187,0.280,1,0.00
188,0.274,1,0.00
189,0.287,1,0.00
190,0.306,0,0.00
191,0.313,0,0.00
192,0.318,0,0.00
193,0.313,0,0.00
194,0.312,0,0.00
195,0.309,0,0.00
196,0.297,0,0.00
197,0.319,0,0.00
198,0.315,0,0.00
199,0.336,0,0.00
200,0.315,0,0.00
201,0.329,0,0.00
202,0.312,0,0.00
203,0.337,0,0.00
204,0.336,0,0.00
205,0.329,0,0.00
206,0.316,0,0.00
207,0.324,0,0.00
208,0.319,0,0.00
209,0.303,0,0.00
210,0.301,0,0.00
211,0.318,0,0.00
212,0.311,0,0.00
213,0.341,0,0.00
214,0.314,0,0.00
215,0.318,0,0.00
216,0.303,0,0.00
217,0.311,0,0.00
218,0.316,0,0.00
219,0.306,0,0.00
220,0.319,0,0.00
221,0.322,0,0.00
222,0.327,0,0.00
223,0.318,0,0.00
224,0.320,0,0.00
225,0.326,0,0.00
226,0.332,0,0.00
227,0.346,0,0.00
228,0.353,0,0.00
229,0.343,0,0.00
230,0.315,0,0.00
231,0.341,0,0.00
232,0.353,0,0.00
233,0.334,0,0.00
234,0.343,0,0.00
235,0.338,0,0.00
236,0.338,0,0.00
237,0.346,0,0.00
238,0.326,0,0.00
239,0.348,0,0.00
240,0.343,0,0.00
241,0.350,0,0.00
242,0.334,0,0.00
243,0.341,0,0.00
244,0.341,0,0.00
245,0.309,0,0.00
246,0.341,0,0.00
247,0.346,0,0.00
248,0.331,0,0.00
249,0.332,0,0.00
250,0.321,0,0.00
251,0.323,0,0.00
252,0.326,0,0.00
253,0.333,0,0.00
254,0.338,0,0.00
255,0.337,0,0.00
256,0.326,0,0.00
257,0.338,0,0.00
258,0.319,0,0.00
259,0.321,0,0.00
260,0.329,0,0.00
261,0.338,0,0.00
262,0.351,0,0.00
263,0.345,0,0.00
264,0.336,0,0.00
265,0.329,0,0.00
266,0.341,0,0.00
267,0.323,0,0.00
268,0.329,0,0.00
269,0.341,0,0.00
